scenario,trial,cohort_size,possible_groups,successful_groups,success_rate,median_formation_days,p95_matching_latency_seconds,isolated_students,group_balance_index,mean_skill_variance,mean_schedule_score,satisfaction_score
ACN_Optimized_B1,113,200,32,32,1.0,0.420779614394151,0.1900479570407367,40,0.6824525865612769,0.09659556113922262,0.6740109031561485,0.919681452858434
ACN_Optimized_B1,114,200,32,32,1.0,0.544031268991337,0.17871848236610446,40,0.6866628316127948,0.11142408399782976,0.7232063187428037,0.8571223549645303
ACN_Optimized_B1,115,200,31,31,1.0,0.350430012243696,0.1765760755623453,45,0.6505066213218407,0.10165901620528056,0.6894195720498819,0.8685124142918105
ACN_Optimized_B1,116,200,33,33,1.0,0.3459122705208264,0.18697438045084375,35,0.6801613472906535,0.10068746091112073,0.6934642101240733,0.8509086304231906
ACN_Optimized_B1,117,200,31,31,1.0,0.3081058382011346,0.19717541396770927,45,0.6728145194293773,0.0956491633889681,0.7017850699271947,0.8523617740990028
ACN_Optimized_B1,118,200,31,30,0.967741935483871,0.717216953192952,0.18884207133116018,50,0.6852277806304343,0.11564737334400796,0.7115825929646457,0.8457574468940185
ACN_Optimized_B1,119,200,31,31,1.0,0.22541313847965644,0.17874949319435757,45,0.631565349109922,0.09454933672019959,0.6695132464633896,0.8325160164170166
ACN_Optimized_B1,120,200,32,31,0.96875,0.4846821745542136,0.18647555007914735,45,0.6200885926819316,0.08283991218431848,0.7045380145035216,0.9116342564403845
ACN_LMS_Outage_Fallback,1,200,30,18,0.6,0.9865433444369849,0.27999630601440767,110,0.6808482683600587,0.0942392804712777,0.6947983800718941,0.7626542761400377
ACN_LMS_Outage_Fallback,2,200,28,18,0.6428571428571429,0.5571205158027317,0.2856137088600863,110,0.662828260776324,0.09035419720460955,0.7180403408227275,0.7738974213349785
ACN_LMS_Outage_Fallback,3,200,27,21,0.7777777777777778,0.6227569047857249,0.3050144360282461,95,0.6385456695125459,0.09961534240094261,0.7122145371264277,0.7878646057037495
ACN_LMS_Outage_Fallback,4,200,29,20,0.6896551724137931,0.5356739920407649,0.26230527178019525,100,0.6571119820752676,0.10351477837624565,0.7077506133363137,0.8060945910189659
ACN_LMS_Outage_Fallback,5,200,29,22,0.7586206896551724,0.7196951368909876,0.2683029304376481,90,0.608757871594235,0.09804437971090528,0.7175696974502727,0.704496123428078
ACN_LMS_Outage_Fallback,6,200,30,23,0.7666666666666667,0.716850502555563,0.2897843881485165,85,0.6324677317394419,0.10898916615336093,0.7323112561616468,0.7656714521565819
ACN_LMS_Outage_Fallback,7,200,31,24,0.7741935483870968,0.6666784834915995,0.31400546114747496,80,0.6579343639992408,0.10143925123857273,0.72369310904977,0.7869691638514451
ACN_LMS_Outage_Fallback,8,200,31,26,0.8387096774193549,0.47102710801718195,0.29132047975019115,70,0.6696238901168057,0.10317722647158595,0.7308367548051413,0.7630302417346617
ACN_LMS_Outage_Fallback,9,200,27,18,0.6666666666666666,0.5223757698033709,0.28378622611515675,110,0.6404367884966455,0.11043351948010349,0.7041974224768824,0.70685646760188
ACN_LMS_Outage_Fallback,10,200,29,25,0.8620689655172413,0.6951641658224753,0.29317205041040484,75,0.7015968258485276,0.09886751148051919,0.694321689341317,0.7575303036059655
ACN_LMS_Outage_Fallback,11,200,30,20,0.6666666666666666,1.0453749023259742,0.2934907266336418,100,0.6288946237405372,0.11241519793435982,0.7053901561920536,0.7074394830900277
ACN_LMS_Outage_Fallback,12,200,29,23,0.7931034482758621,0.4584247447555571,0.24863216460185486,85,0.6347983443406846,0.09562697405397882,0.6734556080001123,0.8103080055623155
ACN_LMS_Outage_Fallback,13,200,29,22,0.7586206896551724,0.48930497639193515,0.2901819838861563,90,0.6791994814522205,0.09205681519593403,0.701067373089983,0.7272465515585322
ACN_LMS_Outage_Fallback,14,200,28,19,0.6785714285714286,0.38093240556437014,0.2904002570746562,105,0.6675925639370632,0.10318353490266449,0.704498365773446,0.71165954453976
ACN_LMS_Outage_Fallback,15,200,30,19,0.6333333333333333,0.5621868964954048,0.2807056739596009,105,0.6831334159593012,0.10390711353680067,0.6846777635468729,0.7719610131435257
ACN_LMS_Outage_Fallback,16,200,29,19,0.6551724137931034,0.6684136727536467,0.2856047836793965,105,0.6227069835600324,0.08811387170782688,0.6889949148144568,0.7458316742434072
ACN_LMS_Outage_Fallback,17,200,27,21,0.7777777777777778,0.5427901726009561,0.2874237916642402,95,0.6485038612744459,0.09570513800980983,0.6887507705150844,0.7084460749695665
ACN_LMS_Outage_Fallback,18,200,30,18,0.6,0.4485496602510193,0.27689636273294205,110,0.6880965487327403,0.08429794900181323,0.6938866663068014,0.6631606024912056
ACN_LMS_Outage_Fallback,19,200,27,21,0.7777777777777778,0.7504491801510743,0.2651206965436995,95,0.6547155058573579,0.10964166571041167,0.7094491617329143,0.7520590405126129
ACN_LMS_Outage_Fallback,20,200,29,23,0.7931034482758621,0.5255802587801482,0.27677052071138897,85,0.683467499789047,0.08429985480912569,0.667865571006312,0.742025726390594
ACN_LMS_Outage_Fallback,21,200,28,19,0.6785714285714286,0.6647009677947842,0.28198368033984617,105,0.6477697135639375,0.09744523934232521,0.7127214149739417,0.7204637914957825
ACN_LMS_Outage_Fallback,22,200,25,22,0.88,0.6182016357213107,0.260204238353756,90,0.6290068347037394,0.10442775199148643,0.7075540606283652,0.7170717135179829
ACN_LMS_Outage_Fallback,23,200,29,19,0.6551724137931034,0.5243503770959457,0.28308721769887996,105,0.6479441540210854,0.09345399392534462,0.724541440406108,0.7586789440961779
ACN_LMS_Outage_Fallback,24,200,28,23,0.8214285714285714,0.38156636178160447,0.2970024424631467,85,0.6480019730432977,0.08910856129442742,0.6930411594337434,0.7505747625357106
ACN_LMS_Outage_Fallback,25,200,27,19,0.7037037037037037,0.5635908495302776,0.287819890227343,105,0.696887505645548,0.09563636346709907,0.7066202831237318,0.7778774822614603
ACN_LMS_Outage_Fallback,26,200,29,23,0.7931034482758621,0.31259708083829246,0.2925338035827156,85,0.6665584658282325,0.09743256200296016,0.705756008627946,0.7279276695348347
ACN_LMS_Outage_Fallback,27,200,27,18,0.6666666666666666,0.5153236116595045,0.30381363615707613,110,0.6579111683555565,0.10690173336125841,0.6935285020701338,0.7417558797364514
ACN_LMS_Outage_Fallback,28,200,28,23,0.8214285714285714,0.6544994020057245,0.2710521236461014,85,0.6747206932892384,0.10458706578847803,0.7124383384873959,0.7780027140741639
ACN_LMS_Outage_Fallback,29,200,28,20,0.7142857142857143,0.4878889485278708,0.29866870857821115,100,0.6338553235078783,0.11004692719126423,0.6886885625955272,0.7576944729387272
ACN_LMS_Outage_Fallback,30,200,29,20,0.6896551724137931,0.3359653305031176,0.2961989854101359,100,0.6492229614414572,0.09548131862485187,0.7019533798638142,0.7272351926195024
ACN_LMS_Outage_Fallback,31,200,28,26,0.9285714285714286,0.35923413080576816,0.2826427971076589,70,0.6715676171276002,0.1047380196106674,0.7223983700601913,0.7543338211075294
ACN_LMS_Outage_Fallback,32,200,27,20,0.7407407407407407,0.5262751724619645,0.29902733451870445,100,0.6283339151770027,0.0772495011004813,0.6802776264678025,0.7038683856078909
ACN_LMS_Outage_Fallback,33,200,27,19,0.7037037037037037,0.4109433002931623,0.27732721922794024,105,0.6801811379845389,0.09028457009314339,0.7221388154252053,0.7449238584886149
ACN_LMS_Outage_Fallback,34,200,27,23,0.8518518518518519,0.7895752182230691,0.301481691366536,85,0.6790054319230219,0.0820203982692002,0.6756885016070521,0.7919435086431239
ACN_LMS_Outage_Fallback,35,200,27,19,0.7037037037037037,0.6695547900024433,0.38555035446417685,105,0.6729199210437582,0.09607263672672726,0.7140182523061546,0.7228468259946885
ACN_LMS_Outage_Fallback,36,200,29,17,0.5862068965517241,0.4647142524156,0.27522188606859194,115,0.6871566827038109,0.09679595735214264,0.7242830848047004,0.8158350175022544
ACN_LMS_Outage_Fallback,37,200,29,24,0.8275862068965517,0.5723304737656649,0.2680274825570218,80,0.6543204353439362,0.1168782860392107,0.7184291405617589,0.7139141522842478
ACN_LMS_Outage_Fallback,38,200,28,20,0.7142857142857143,0.5538479434277888,0.2770968042183024,100,0.658291994919989,0.09961294176982326,0.6832748234141952,0.7440364108086135
ACN_LMS_Outage_Fallback,39,200,28,25,0.8928571428571429,0.4125000068924031,0.2837552849537543,75,0.6114915737855272,0.0979526995083577,0.7048526022681669,0.6937599835264057
ACN_LMS_Outage_Fallback,40,200,26,19,0.7307692307692307,0.5237047470092726,0.2661996763119834,105,0.6472797958910828,0.10784674470296395,0.7089087798734032,0.7473017961085866
ACN_LMS_Outage_Fallback,41,200,29,23,0.7931034482758621,0.5231965299519248,0.2865729078534838,85,0.6818939812434257,0.10415968691332919,0.7091984529865452,0.745592602576338
ACN_LMS_Outage_Fallback,42,200,28,18,0.6428571428571429,0.5008940361463275,0.28047729486439177,110,0.6553250366184142,0.095982570956221,0.6999046889968226,0.696993820882919
ACN_LMS_Outage_Fallback,43,200,28,17,0.6071428571428571,0.4508056889376518,0.27315811482687957,115,0.6462460431734384,0.10632911304903761,0.7425323620699674,0.7849393670319087
ACN_LMS_Outage_Fallback,44,200,29,21,0.7241379310344828,0.2777618995993127,0.2885862566438892,95,0.6711425445920178,0.1026755862656352,0.7090190595643965,0.7509676891465222
ACN_LMS_Outage_Fallback,45,200,30,21,0.7,0.7311318099345627,0.29612423918521535,95,0.6536672622192143,0.09250998723414458,0.691779049995032,0.7386558601931199
ACN_LMS_Outage_Fallback,46,200,29,24,0.8275862068965517,0.7031210126335907,0.28854988715423874,80,0.6704018268698899,0.10402253016934083,0.6900702170640948,0.7397009251049258
ACN_LMS_Outage_Fallback,47,200,27,22,0.8148148148148148,0.2669542050166118,0.2687245727049628,90,0.6437138442510136,0.09952692553710708,0.7072970206688047,0.7712352704327876
ACN_LMS_Outage_Fallback,48,200,27,17,0.6296296296296297,0.48296572565886403,0.28032509877884093,115,0.6738821961880866,0.09619042481512191,0.6898048188263972,0.7142152004349305
ACN_LMS_Outage_Fallback,49,200,28,21,0.75,0.5960815385832001,0.305825245270455,95,0.6467103227625719,0.0991667584050346,0.7034604191514449,0.7604439190017891
ACN_LMS_Outage_Fallback,50,200,28,19,0.6785714285714286,0.6179606816748371,0.28696101533781054,105,0.6763920079539022,0.10869129471655282,0.7408228716937656,0.7707686751293203
ACN_LMS_Outage_Fallback,51,200,28,15,0.5357142857142857,0.5349765854188252,0.30662887275189105,125,0.6560524660055753,0.1111046292946947,0.7369708131415769,0.7824167381173526
ACN_LMS_Outage_Fallback,52,200,27,22,0.8148148148148148,0.6785148470262318,0.30276089613881146,90,0.6456958203150157,0.10589835050864957,0.7056518202933224,0.7712430065827205
ACN_LMS_Outage_Fallback,53,200,27,19,0.7037037037037037,0.790975202835134,0.2700467081551359,105,0.6685282452371321,0.10234007227632556,0.7035556923715136,0.779216672562614
ACN_LMS_Outage_Fallback,54,200,29,22,0.7586206896551724,0.55850673844553,0.2783640167757538,90,0.6997040843299722,0.10390082827846445,0.6936940000018128,0.7080086344270773
ACN_LMS_Outage_Fallback,55,200,29,17,0.5862068965517241,0.4503317814945912,0.28492382520002046,115,0.6817078175798943,0.10834044206739557,0.6959619612568078,0.7096217720751716
ACN_LMS_Outage_Fallback,56,200,28,23,0.8214285714285714,0.5393388843789665,0.27690532930626083,85,0.6774190333290487,0.09475600360837468,0.7149677442764328,0.7196927543165605
ACN_LMS_Outage_Fallback,57,200,28,21,0.75,0.5082490722014035,0.2894335403955164,95,0.6353251481747957,0.10326394734417325,0.6825185008354586,0.699817583122808
ACN_LMS_Outage_Fallback,58,200,26,17,0.6538461538461539,0.32888980730352235,0.28635159805030286,115,0.6796048399095556,0.09054666339333531,0.7001242346808497,0.7342527975943536
ACN_LMS_Outage_Fallback,59,200,29,24,0.8275862068965517,0.7663771564839941,0.2746234492512453,80,0.6301932247266107,0.11040354277279879,0.6834319349239597,0.6951829977042399
ACN_LMS_Outage_Fallback,60,200,27,17,0.6296296296296297,0.5985099684254578,0.29376651016934996,115,0.6785359069038397,0.09849114857339993,0.7110890776974165,0.7125521190008979
ACN_LMS_Outage_Fallback,61,200,27,19,0.7037037037037037,0.3400310304758363,0.2706487977200637,105,0.6587156017960605,0.11312457398947402,0.7459557343329315,0.7651848888598245
ACN_LMS_Outage_Fallback,62,200,30,21,0.7,0.37263051723116286,0.2813024251467777,95,0.6450073421651908,0.11052136772904848,0.7233266022248972,0.7170243217871577
ACN_LMS_Outage_Fallback,63,200,27,18,0.6666666666666666,0.7708995140043151,0.28260265136459484,110,0.6497330806588655,0.10533351970615995,0.6905749779256765,0.7130788359931299
ACN_LMS_Outage_Fallback,64,200,28,18,0.6428571428571429,0.6344827665466317,0.2889518567361537,110,0.6687075594251906,0.10379155504703964,0.7144588960545608,0.7374928884022027
ACN_LMS_Outage_Fallback,65,200,28,19,0.6785714285714286,0.4265270865653028,0.26817545314096836,105,0.6756007104891049,0.11425683213494567,0.7293462332916452,0.8004184129505412
ACN_LMS_Outage_Fallback,66,200,30,24,0.8,0.3064339810626813,0.28305504869381554,80,0.6630816706258313,0.10794411980633017,0.7138162910610942,0.7249564071660783
ACN_LMS_Outage_Fallback,67,200,31,23,0.7419354838709677,0.5051751474039502,0.29495092750838847,85,0.6263645590834401,0.08735804852206958,0.6898776763149085,0.7491175224238262
ACN_LMS_Outage_Fallback,68,200,30,21,0.7,0.571767897875833,0.28146518058733916,95,0.606441934336367,0.0881689475685777,0.6897509410066992,0.6773180301817872
ACN_LMS_Outage_Fallback,69,200,28,18,0.6428571428571429,0.5446145950996155,0.2902315532145932,110,0.6688982240694338,0.0785688969103224,0.6885764499812608,0.6845396928732945
ACN_LMS_Outage_Fallback,70,200,28,17,0.6071428571428571,0.7725587633207867,0.28930933767564104,115,0.67148022997972,0.09769727522948111,0.6971925205189923,0.7689074831954699
ACN_LMS_Outage_Fallback,71,200,30,22,0.7333333333333333,0.44118407849510466,0.28086817925360513,90,0.6752880428909049,0.10891987353772715,0.7059775725299752,0.7115425354016554
ACN_LMS_Outage_Fallback,72,200,29,20,0.6896551724137931,0.5071563129450893,0.28276401616766844,100,0.6876543377841802,0.09163639294023349,0.6947814507070447,0.7374828567085852
ACN_LMS_Outage_Fallback,73,200,27,18,0.6666666666666666,0.3926757589243401,0.29450856317107965,110,0.6604488055115494,0.09488831124070074,0.677913574497873,0.7068084765198763
ACN_LMS_Outage_Fallback,74,200,28,22,0.7857142857142857,0.5649986687897746,0.26941388468458366,90,0.6502917554733966,0.10861437754103427,0.7112495186605207,0.7547400174983812
ACN_LMS_Outage_Fallback,75,200,28,23,0.8214285714285714,0.7117234185128158,0.2952844813132449,85,0.6874595854913104,0.08519284780855417,0.686245914072015,0.737327321973688
ACN_LMS_Outage_Fallback,76,200,29,19,0.6551724137931034,0.4644986146751395,0.28766278066208456,105,0.6222701968357333,0.08979900295991791,0.6887030021009941,0.7427312588139146
ACN_LMS_Outage_Fallback,77,200,29,18,0.6206896551724138,0.867864522251647,0.3108547986771705,110,0.649173333919976,0.1088949256130418,0.7231408028222637,0.7775944072907199
ACN_LMS_Outage_Fallback,78,200,29,21,0.7241379310344828,0.6288281638063493,0.28345021685877675,95,0.6759279320280289,0.10180811342639574,0.7001995548352891,0.6793436900551126
ACN_LMS_Outage_Fallback,79,200,27,20,0.7407407407407407,0.541004273499845,0.29307979821261854,100,0.6827558125856332,0.10544485332585322,0.7070400840757665,0.6965186447723488
ACN_LMS_Outage_Fallback,80,200,29,24,0.8275862068965517,0.415365838286902,0.2844834714465599,80,0.6388637264611985,0.10335294639148555,0.6960791252846943,0.7321193480137154
ACN_LMS_Outage_Fallback,81,200,28,18,0.6428571428571429,0.6525993843408939,0.27917700194307554,110,0.6341162363992016,0.09595030612055541,0.7018556076785744,0.7306217562845827
ACN_LMS_Outage_Fallback,82,200,29,19,0.6551724137931034,0.5033403888546776,0.32055232819586077,105,0.6450183068536142,0.10114152906752691,0.7037477874056056,0.7912053130643537
ACN_LMS_Outage_Fallback,83,200,29,17,0.5862068965517241,0.46767565912599207,0.2632874795006378,115,0.6689370461465444,0.10213949624391618,0.7055390808893303,0.7610921325390414
ACN_LMS_Outage_Fallback,84,200,27,20,0.7407407407407407,0.64314985648774,0.2711822283169857,100,0.6624423729619673,0.09681133132246166,0.7069811708761072,0.7418257867828615
ACN_LMS_Outage_Fallback,85,200,24,19,0.7916666666666666,0.5388423589071148,0.2861959178277028,105,0.6748552115969974,0.097898513367586,0.7208982098637761,0.7780399723498292
ACN_LMS_Outage_Fallback,86,200,27,20,0.7407407407407407,0.6353786154934875,0.2847426649375059,100,0.6580300839220259,0.09638768695526825,0.6810397408006883,0.7468847941232788
ACN_LMS_Outage_Fallback,87,200,29,21,0.7241379310344828,0.6666390825584539,0.2747507810822098,95,0.6527672112449877,0.1051892121925747,0.7290712924830202,0.7109772018356113
ACN_LMS_Outage_Fallback,88,200,27,18,0.6666666666666666,0.44541579935447495,0.3092423593071651,110,0.6542482292748797,0.0928457562984262,0.7213123985301165,0.7400357284970696
ACN_LMS_Outage_Fallback,89,200,27,19,0.7037037037037037,0.6024757677055327,0.28590843550276535,105,0.6407244965389871,0.1120437968817111,0.7278966376242598,0.6853405672925355
ACN_LMS_Outage_Fallback,90,200,30,19,0.6333333333333333,0.4268820074824859,0.28227790263516184,105,0.6622896833967941,0.10072193965861544,0.6870808086638742,0.7778214958028811
ACN_LMS_Outage_Fallback,91,200,28,22,0.7857142857142857,0.4650197740256383,0.28771347298359884,90,0.6318125920252265,0.1071073801091773,0.7030339098577147,0.8202284047819561
ACN_LMS_Outage_Fallback,92,200,28,19,0.6785714285714286,0.4581222874204123,0.29183178912994817,105,0.6218551019182331,0.10141398163434848,0.700438428457503,0.710562579513083
ACN_LMS_Outage_Fallback,93,200,28,14,0.5,0.6138454700010054,0.30406029263369894,130,0.6439437237323347,0.10202707829067402,0.6956747420708608,0.7926019408567175
ACN_LMS_Outage_Fallback,94,200,27,17,0.6296296296296297,0.48628590765072194,0.2682442461619219,115,0.6206533137626375,0.09898191675210868,0.6951377284646152,0.7173158071385397
ACN_LMS_Outage_Fallback,95,200,31,23,0.7419354838709677,0.5426742639628936,0.2726574696928014,85,0.6775251686730795,0.10453109563460196,0.6911810234007894,0.8401897204829061
ACN_LMS_Outage_Fallback,96,200,29,15,0.5172413793103449,0.5563570398221256,0.2793371091779533,125,0.6195826363126095,0.09618158484371396,0.7008687427102419,0.7545282338086623
ACN_LMS_Outage_Fallback,97,200,30,24,0.8,0.5620962794405157,0.2817853761135244,80,0.6630498187350256,0.10397150059658321,0.7144435175885552,0.6803303727191481
ACN_LMS_Outage_Fallback,98,200,29,19,0.6551724137931034,0.32055128017925744,0.280558440173328,105,0.6740871834212324,0.09674238669285423,0.7206182584600621,0.7842304079615354
ACN_LMS_Outage_Fallback,99,200,28,17,0.6071428571428571,0.6352004334677807,0.2940884905965814,115,0.688552374781593,0.1047694252686707,0.7141347239614582,0.7572990252377183
ACN_LMS_Outage_Fallback,100,200,28,22,0.7857142857142857,0.32386751736501945,0.27032746471326546,90,0.6630421274048288,0.09106260576469159,0.6805126449525193,0.6690938992268447
ACN_LMS_Outage_Fallback,101,200,28,17,0.6071428571428571,0.476127636167814,0.2815105221064722,115,0.6886779600535076,0.08526908818961827,0.7133069215717144,0.7332506972348747
ACN_LMS_Outage_Fallback,102,200,27,20,0.7407407407407407,0.6161792902963006,0.2839258031949237,100,0.6629120601172317,0.09563336910582788,0.6997133462016124,0.7143936844537655
ACN_LMS_Outage_Fallback,103,200,28,20,0.7142857142857143,0.5661750212950062,0.26173454156906606,100,0.6681222882994464,0.10711687130339301,0.7208253449930269,0.764918443357484
ACN_LMS_Outage_Fallback,104,200,28,21,0.75,0.48378807577945215,0.27519637756354814,95,0.6469657740416541,0.10421465590090202,0.7057869370614221,0.726159846380575
ACN_LMS_Outage_Fallback,105,200,31,21,0.6774193548387096,0.4952356301294807,0.26210101059023677,95,0.6705290064019974,0.09914718400148119,0.7048873057392308,0.6988565859649958
ACN_LMS_Outage_Fallback,106,200,30,21,0.7,0.2766522660034162,0.27060491632217104,95,0.6403390645978563,0.10291477126073975,0.7016117609184961,0.6593745127681863
ACN_LMS_Outage_Fallback,107,200,27,18,0.6666666666666666,0.40000950274014724,0.31723381277319657,110,0.6507239163948109,0.11302800424665341,0.7234032168192586,0.7625170096781757
ACN_LMS_Outage_Fallback,108,200,28,22,0.7857142857142857,0.5019402118679966,0.29607278897646866,90,0.6612955509497624,0.08229840132768998,0.7077741850210227,0.7212603394346015
ACN_LMS_Outage_Fallback,109,200,29,19,0.6551724137931034,0.459236404419744,0.2686528570478076,105,0.6169610685994815,0.10085197626918764,0.7039414545253033,0.777794134124687
ACN_LMS_Outage_Fallback,110,200,30,22,0.7333333333333333,0.4838490891141677,0.27529930128211955,90,0.6692266154062187,0.1066928804880337,0.7429809543264929,0.7593300478037492
ACN_LMS_Outage_Fallback,111,200,28,17,0.6071428571428571,0.46501761435188005,0.27575247484690557,115,0.6476207176774204,0.1087546675710533,0.6915343903146461,0.6621698596227543
ACN_LMS_Outage_Fallback,112,200,27,24,0.8888888888888888,0.7217206106602484,0.3063390963515256,80,0.6306749548707751,0.1060482213315253,0.7273073411044431,0.720590752415899
ACN_LMS_Outage_Fallback,113,200,27,21,0.7777777777777778,0.5454508202442774,0.27389646915766624,95,0.6481518820932036,0.1027352509457706,0.7202056456907331,0.6934152424902522
ACN_LMS_Outage_Fallback,114,200,28,22,0.7857142857142857,0.6720004680515321,0.2954662274225498,90,0.621855895644376,0.0841315491506435,0.6761438809662527,0.7166331508489827
ACN_LMS_Outage_Fallback,115,200,28,17,0.6071428571428571,0.6081548391647413,0.27245169751599535,115,0.672052059939309,0.09678045527787646,0.7133187808618943,0.7922974903095219
ACN_LMS_Outage_Fallback,116,200,27,22,0.8148148148148148,0.4157065493878374,0.298998681313466,90,0.6657997113434221,0.0955593837882531,0.6670666321073863,0.7869163416742087
ACN_LMS_Outage_Fallback,117,200,29,23,0.7931034482758621,0.6774591220148458,0.3291387169882906,85,0.6533140845071667,0.09494763741533702,0.7027974644180498,0.7447882383588331
ACN_LMS_Outage_Fallback,118,200,27,16,0.5925925925925926,0.46764557291129644,0.28986439823070453,120,0.6532629323943525,0.10646095443113678,0.7010116356311369,0.7955106596548109
ACN_LMS_Outage_Fallback,119,200,28,23,0.8214285714285714,0.43060664782494873,0.2946846090172765,85,0.7113260256355846,0.08804191714493483,0.7052741115623696,0.7828617957293413
ACN_LMS_Outage_Fallback,120,200,29,23,0.7931034482758621,0.5559183625350864,0.26733268713564445,85,0.6895818033726464,0.09848742099360118,0.7000533315116029,0.7632840246033099
ACN_Exam_Peak_500,1,500,76,74,0.9736842105263158,0.2893351831037324,1.2016266276836765,130,0.6809114962787469,0.1064722377158183,0.722984849475842,0.868123953287724
ACN_Exam_Peak_500,2,500,74,69,0.9324324324324325,0.5249141539775731,1.231684335338995,155,0.6729421950522294,0.10620981671977936,0.7234158991375663,0.8782788769107017
ACN_Exam_Peak_500,3,500,80,72,0.9,0.42346208195032675,1.2736369868950503,140,0.6587478671958085,0.10038626445563718,0.7123255020194501,0.8351092404292263
ACN_Exam_Peak_500,4,500,78,73,0.9358974358974359,0.4147810826141719,1.226121977277453,135,0.6378497725588812,0.09634567286004751,0.7078469125715069,0.8035436706670583
ACN_Exam_Peak_500,5,500,72,68,0.9444444444444444,0.2055475362303424,1.2312075899231225,160,0.6376724276807318,0.09555247062241572,0.6971253625026176,0.8836135593286086
ACN_Exam_Peak_500,6,500,76,70,0.9210526315789473,0.3426377669286966,1.2367802469425735,150,0.6493335749441547,0.10171533537326431,0.702011726652961,0.80558335649586
ACN_Exam_Peak_500,7,500,75,70,0.9333333333333333,0.43874645840493764,1.2256666729963919,150,0.6605524410301216,0.10178087361481228,0.708610837095713,0.8620297096300273
ACN_Exam_Peak_500,8,500,78,67,0.8589743589743589,0.516223974069382,1.2099666446418906,165,0.6674967156594382,0.09245037947063318,0.7024772877575978,0.8871775502877753
ACN_Exam_Peak_500,9,500,77,68,0.8831168831168831,0.440775970292267,1.2214508604399679,160,0.6491477051806449,0.10085365974293921,0.7068967664684992,0.8815862158977613
ACN_Exam_Peak_500,10,500,77,68,0.8831168831168831,0.2497667721454172,1.2824503103469314,160,0.6814181602451161,0.09977663420650644,0.7074118492341892,0.8614500232945349
ACN_Exam_Peak_500,11,500,77,69,0.8961038961038961,0.3509302017678308,1.222624491939587,155,0.6544606637778997,0.09268832037161277,0.6926915696270135,0.8722348777231264
ACN_Exam_Peak_500,12,500,77,73,0.948051948051948,0.34055792537585516,1.2430020367528638,135,0.668889227986206,0.10610024129458262,0.7050669628489541,0.8130585942879276
ACN_Exam_Peak_500,13,500,77,74,0.961038961038961,0.400309585294349,1.2539259274631847,130,0.6523084143099761,0.09547682137461275,0.7142627947544538,0.8911269557467145
ACN_Exam_Peak_500,14,500,79,70,0.8860759493670886,0.38740106686440534,1.2023584165037606,150,0.6664227203223657,0.10508883693828792,0.6940505840386704,0.9068861374586038
ACN_Exam_Peak_500,15,500,78,68,0.8717948717948718,0.44796840766677604,1.1982609538016626,160,0.6571143552753156,0.10090910547412156,0.700217787908156,0.855094307970184
ACN_Exam_Peak_500,16,500,76,71,0.9342105263157895,0.6113741212164693,1.2148982442982825,145,0.6488671444550674,0.10761587472875153,0.7075016194191343,0.8160658672741137
ACN_Exam_Peak_500,17,500,76,70,0.9210526315789473,0.3847626046497329,1.222595833922636,150,0.6556306291085864,0.0979726079842763,0.6987769335764181,0.8246978512665539
ACN_Exam_Peak_500,18,500,79,72,0.9113924050632911,0.3380262904446675,1.2175088788458277,140,0.6702641689924398,0.0954616209773054,0.7080358125237173,0.8594576294135065
ACN_Exam_Peak_500,19,500,77,72,0.935064935064935,0.3841113716724956,1.217781240768528,140,0.6509478056324655,0.0922303370323356,0.6964888300879696,0.7841504152797288
ACN_Exam_Peak_500,20,500,78,75,0.9615384615384616,0.3521380130902117,1.2273828705489724,125,0.6516531765796678,0.10432959866726847,0.718492932961986,0.8661571045608785
ACN_Exam_Peak_500,21,500,82,78,0.9512195121951219,0.522170461937427,1.195805790434299,110,0.6832053175486169,0.10571918098234133,0.7132974083862929,0.8599097463705013
ACN_Exam_Peak_500,22,500,78,73,0.9358974358974359,0.34019918915386776,1.2091899393997627,135,0.6471398896995456,0.10641545038487162,0.7138973603188264,0.837409472851455
ACN_Exam_Peak_500,23,500,71,68,0.9577464788732394,0.3946704696537322,1.1966371648814382,160,0.6669185567387755,0.09749360834101356,0.7084329456611128,0.8739129126654289
ACN_Exam_Peak_500,24,500,77,71,0.922077922077922,0.48436994199567834,1.2204219748110827,145,0.6760977095580405,0.10393552534704979,0.6954989744806476,0.854904809316975
ACN_Exam_Peak_500,25,500,74,70,0.9459459459459459,0.4090497151428437,1.2413070772032013,150,0.6575589799463218,0.09919873335827134,0.7173054581634878,0.8462697162116879
ACN_Exam_Peak_500,26,500,74,71,0.9594594594594594,0.6672073125047646,1.2293990930475323,145,0.6448523597136986,0.097312295875553,0.7140012769458565,0.8243797916927696
ACN_Exam_Peak_500,27,500,77,71,0.922077922077922,0.36669294136190167,1.2231829030994121,145,0.6394191882328031,0.09986242624027411,0.7210602730243972,0.8747138060998078
ACN_Exam_Peak_500,28,500,77,72,0.935064935064935,0.33856907568028505,1.2486154857392926,140,0.6656110235613131,0.0922234345253777,0.6992630476228403,0.8496072123250713
ACN_Exam_Peak_500,29,500,77,73,0.948051948051948,0.29741441527833606,1.2048699502875475,135,0.6586620187246772,0.10026448867075312,0.6923241082147451,0.8751402080563696
ACN_Exam_Peak_500,30,500,81,76,0.9382716049382716,0.43711019784722893,1.2370632123546303,120,0.6702189944596973,0.1005254305736825,0.7088460209917807,0.8133131722496654
