scenario,trial,cohort_size,success_rate,median_formation_days,p95_matching_latency_seconds,isolated_students,group_balance_index,schedule_score,satisfaction_score
AS_IS_WhatsApp,74,200,0.55,4.525603602188342,,90,0.37135362175087155,0.7728261643518187,0.44871522001275205
AS_IS_WhatsApp,75,200,0.475,5.528025194525748,,105,0.3604683813397783,0.7641939191025837,0.43432806630261056
AS_IS_WhatsApp,76,200,0.45,5.421154193105009,,110,0.33556125623189065,0.7842047913216316,0.465546802705598
AS_IS_WhatsApp,77,200,0.525,4.692373195216507,,95,0.36199075044715645,0.7657425150007443,0.381603907270564
AS_IS_WhatsApp,78,200,0.475,4.608928164327072,,105,0.3386351419383442,0.7808834129823508,0.4920280775398799
AS_IS_WhatsApp,79,200,0.5,4.770889504289153,,100,0.3652865473411633,0.7631716977612686,0.4495847691199879
AS_IS_WhatsApp,80,200,0.35,3.635677814164822,,130,0.34343333638184215,0.7772400386540717,0.4166948403519106
AS_IS_WhatsApp,81,200,0.6,4.103133002707343,,80,0.3421700009256418,0.7672400164253126,0.3986462943439823
AS_IS_WhatsApp,82,200,0.475,5.001511638002544,,105,0.3498959886890176,0.779877867043886,0.4764297334704791
AS_IS_WhatsApp,83,200,0.55,3.076306502207994,,90,0.36831698073950486,0.7737051957809223,0.5005794113269679
AS_IS_WhatsApp,84,200,0.55,4.365226183557992,,90,0.3518801459116422,0.7581707899690029,0.48737899781673544
AS_IS_WhatsApp,85,200,0.55,5.303356547684522,,90,0.3353264185629342,0.7687906087127587,0.5046623858792636
AS_IS_WhatsApp,86,200,0.475,4.816924222761899,,105,0.37699295733525073,0.7655272324399596,0.5029055769776039
AS_IS_WhatsApp,87,200,0.5,3.854094770167106,,100,0.36244021039436236,0.7954985288204106,0.4374009254900807
AS_IS_WhatsApp,88,200,0.375,4.223975795489967,,125,0.33893594663688653,0.7551329707159542,0.5026945804069034
AS_IS_WhatsApp,89,200,0.35,3.343942485922576,,130,0.3432679827613685,0.7767872833042653,0.47611467387066153
AS_IS_WhatsApp,90,200,0.45,5.329920758452359,,110,0.36938823522390196,0.7549583417813587,0.3668962635788604
AS_IS_WhatsApp,91,200,0.475,5.484662416869068,,105,0.3570628834906344,0.7845021691493498,0.4477855244234342
AS_IS_WhatsApp,92,200,0.35,6.562609191545892,,130,0.3490277100464815,0.7739107810266077,0.46977331579016707
AS_IS_WhatsApp,93,200,0.525,5.971697846239782,,95,0.35416844503692546,0.7714697251983405,0.44689723656331426
AS_IS_WhatsApp,94,200,0.525,4.999367238448162,,95,0.3456208049120588,0.7759325705999227,0.4583332223266094
AS_IS_WhatsApp,95,200,0.525,5.471613971987671,,95,0.34732985726509835,0.7754702014898038,0.4555132959020258
AS_IS_WhatsApp,96,200,0.575,3.3114900107727716,,85,0.35714193651729903,0.7601478726843538,0.4842956013679353
AS_IS_WhatsApp,97,200,0.55,5.280950910019539,,90,0.3726718640844149,0.8030252054283185,0.5090725472719804
AS_IS_WhatsApp,98,200,0.55,5.887274377683923,,90,0.3443126845882168,0.7832385796169328,0.4509284418849076
